venta_id,producto_id,comprador_id,ubicacion_comprador,fecha_venta,cantidad,metodo_pago,total,tipo_producto,canal,estatus
2701,120,695,Puebla,2026-05-02,1,Débito,800.11,Artesano,Web,Entregado
2702,147,147,Querétaro,2026-06-02,1,Crédito,273.39,Artesano,Web,Entregado
2703,85,597,Querétaro,2026-06-02,1,Débito,648.37,Artesano,Instagram,Entregado
2704,123,418,CDMX,2026-06-02,1,Débito,250.94,Artesano,Instagram,Entregado
2705,146,283,Monterrey,2026-07-02,1,Crédito,299.41,Artesano,Instagram,Entregado
2706,136,225,Querétaro,2026-08-02,1,Crédito,631.33,Artesano,Instagram,Cancelado
2707,56,225,Querétaro,2026-08-02,1,Crédito,1256.29,Artesano,Instagram,Entregado
2708,97,292,Toluca,2026-09-02,1,Débito,831.76,Artesano,Facebook,Entregado
2709,41,548,Toluca,2026-09-02,2,Crédito,619.22,Artesano,Web,Entregado
2710,117,22,Monterrey,2026-10-02,1,Débito,363.58,Artesano,Instagram,Entregado
2711,41,752,Puebla,2026-10-02,1,Crédito,309.61,Artesano,WhatsApp,Entregado
2712,56,98,Monterrey,2026-11-02,2,Crédito,2512.58,Artesano,Web,Entregado
2713,147,96,Monterrey,2026-11-02,1,Crédito,273.39,Artesano,Facebook,Cancelado
2714,6,561,Toluca,2026-11-02,1,Débito,240.8,Marca IKAL,Instagram,Entregado
2715,120,760,Toluca,2026-12-02,1,Débito,800.11,Artesano,Instagram,Entregado
2716,79,381,Xicotepec de Juárez,2026-12-02,2,Crédito,881.76,Artesano,Instagram,En preparación
2717,13,402,Monterrey,2026-12-02,1,Crédito,249.47,Marca IKAL,Facebook,Entregado
2718,83,681,Xicotepec de Juárez,2026-02-13,1,Crédito,284.51,Artesano,Instagram,Enviado
2719,60,509,Querétaro,2026-02-13,1,Débito,1057.06,Artesano,Web,Entregado
2720,40,151,CDMX,2026-02-13,1,Crédito,947.07,Artesano,Web,Entregado
2721,128,247,Toluca,2026-02-13,1,Crédito,1349.46,Artesano,Web,Enviado
2722,68,564,CDMX,2026-02-13,1,Débito,335.5,Artesano,WhatsApp,Cancelado
2723,108,733,Puebla,2026-02-14,1,Débito,322.45,Artesano,Facebook,Entregado
2724,97,716,Monterrey,2026-02-14,1,Crédito,831.76,Artesano,Web,Entregado
2725,2,438,CDMX,2026-02-14,1,Débito,1027.04,Marca IKAL,Web,Enviado
2726,15,659,Querétaro,2026-02-15,1,Débito,705.11,Marca IKAL,Web,Entregado
2727,2,83,Xicotepec de Juárez,2026-02-15,1,Crédito,1027.04,Marca IKAL,WhatsApp,Entregado
2728,8,207,Xicotepec de Juárez,2026-02-17,1,Crédito,613.15,Marca IKAL,WhatsApp,Enviado
2729,30,636,Xicotepec de Juárez,2026-02-17,1,Crédito,610.73,Marca IKAL,Instagram,Entregado
2730,4,748,Guadalajara,2026-02-18,1,Crédito,1124.79,Marca IKAL,Web,En preparación
2731,123,731,Guadalajara,2026-02-18,1,Crédito,250.94,Artesano,Web,Entregado
2732,21,704,Toluca,2026-02-19,1,Débito,796.09,Marca IKAL,Web,Entregado
2733,16,96,Monterrey,2026-02-19,1,Crédito,885.45,Marca IKAL,Web,Entregado
2734,138,371,Guadalajara,2026-02-20,1,Débito,406.86,Artesano,Facebook,Entregado
2735,133,290,Monterrey,2026-02-21,1,Débito,630.44,Artesano,WhatsApp,Entregado
2736,75,193,CDMX,2026-02-22,1,Crédito,333.06,Artesano,Web,Entregado
2737,9,751,Puebla,2026-02-23,1,Crédito,942.9,Marca IKAL,Instagram,Entregado
2738,146,60,Querétaro,2026-02-23,1,Débito,299.41,Artesano,Facebook,Entregado
2739,6,627,CDMX,2026-02-23,1,Crédito,240.8,Marca IKAL,Web,Entregado
2740,123,23,Guadalajara,2026-02-23,1,Crédito,250.94,Artesano,Instagram,Enviado
2741,104,296,CDMX,2026-02-23,1,Débito,617.8,Artesano,Facebook,Entregado
2742,70,514,CDMX,2026-02-24,1,Crédito,726.27,Artesano,Instagram,En preparación
2743,110,244,Monterrey,2026-02-24,1,Crédito,474.43,Artesano,Web,Entregado
2744,73,453,Querétaro,2026-02-24,1,Crédito,882.3,Artesano,WhatsApp,Entregado
2745,110,643,Querétaro,2026-02-24,2,Débito,948.86,Artesano,Facebook,Enviado
2746,13,90,Xicotepec de Juárez,2026-02-25,1,Débito,249.47,Marca IKAL,Instagram,Entregado
2747,4,200,Toluca,2026-02-25,2,Crédito,2249.58,Marca IKAL,Web,Entregado
2748,66,445,Xicotepec de Juárez,2026-02-25,1,Débito,700.75,Artesano,Facebook,Entregado
2749,105,283,Monterrey,2026-02-25,1,Débito,600.84,Artesano,Web,Cancelado
2750,105,249,CDMX,2026-02-25,1,Débito,600.84,Artesano,Instagram,Entregado
2751,86,220,Monterrey,2026-02-26,1,Crédito,704.88,Artesano,Facebook,Entregado
2752,79,109,Pantepec,2026-02-26,1,Débito,440.88,Artesano,Instagram,Entregado
2753,87,282,Puebla,2026-02-26,2,Crédito,2665.58,Artesano,Web,Entregado
2754,5,671,Pantepec,2026-02-26,1,Débito,294.72,Marca IKAL,Web,Entregado
2755,101,410,Xicotepec de Juárez,2026-02-27,1,Crédito,292.88,Artesano,Web,Entregado
2756,105,564,CDMX,2026-02-27,1,Crédito,600.84,Artesano,Facebook,Cancelado
2757,79,494,Puebla,2026-02-27,1,Débito,440.88,Artesano,Instagram,Enviado
2758,75,264,Guadalajara,2026-01-03,1,Débito,333.06,Artesano,WhatsApp,Entregado
2759,34,601,Guadalajara,2026-01-03,1,Crédito,1162.65,Artesano,Facebook,Entregado
2760,20,456,Puebla,2026-02-03,1,Débito,1250.45,Marca IKAL,Facebook,Entregado
2761,10,414,Xicotepec de Juárez,2026-02-03,1,Débito,979.72,Marca IKAL,WhatsApp,Enviado
2762,81,321,CDMX,2026-02-03,1,Crédito,238.25,Artesano,Web,Entregado
2763,18,56,Querétaro,2026-02-03,1,Crédito,150.45,Marca IKAL,Instagram,Entregado
2764,37,476,CDMX,2026-03-03,1,Débito,366.58,Artesano,Instagram,Entregado
2765,105,749,Guadalajara,2026-03-03,2,Débito,1201.68,Artesano,Web,Entregado
2766,129,49,Guadalajara,2026-03-03,1,Débito,842.96,Artesano,Instagram,Entregado
2767,97,642,Monterrey,2026-03-03,1,Crédito,831.76,Artesano,Instagram,Entregado
2768,27,565,CDMX,2026-04-03,1,Débito,407.42,Marca IKAL,Web,Entregado
2769,149,201,Monterrey,2026-04-03,1,Débito,339.62,Artesano,Web,Entregado
2770,120,680,CDMX,2026-04-03,1,Crédito,800.11,Artesano,WhatsApp,Entregado
2771,131,275,Puebla,2026-04-03,2,Débito,521.14,Artesano,Facebook,Entregado
2772,124,230,CDMX,2026-04-03,1,Débito,849.93,Artesano,Instagram,Entregado
2773,40,304,Pantepec,2026-05-03,1,Débito,947.07,Artesano,Facebook,Entregado
2774,11,242,Xicotepec de Juárez,2026-05-03,1,Crédito,596.55,Marca IKAL,Facebook,Entregado
2775,81,689,CDMX,2026-05-03,1,Débito,238.25,Artesano,Instagram,Entregado
2776,90,708,Toluca,2026-05-03,1,Débito,142.48,Artesano,Facebook,Entregado
2777,78,697,CDMX,2026-05-03,2,Crédito,2054.46,Artesano,Web,Cancelado
2778,112,700,Toluca,2026-06-03,1,Crédito,144.75,Artesano,Facebook,Entregado
2779,14,146,Xicotepec de Juárez,2026-06-03,1,Crédito,681.09,Marca IKAL,Instagram,Entregado
2780,18,643,Querétaro,2026-06-03,1,Débito,150.45,Marca IKAL,WhatsApp,Entregado
2781,75,619,Toluca,2026-06-03,1,Crédito,333.06,Artesano,Web,Entregado
2782,20,330,Querétaro,2026-06-03,2,Débito,2500.9,Marca IKAL,Facebook,Enviado
2783,71,634,Guadalajara,2026-06-03,1,Crédito,322.99,Artesano,Web,Entregado
2784,52,783,Guadalajara,2026-07-03,1,Débito,645.53,Artesano,Instagram,Entregado
2785,30,314,Guadalajara,2026-07-03,2,Crédito,1221.46,Marca IKAL,Instagram,Entregado
2786,97,222,CDMX,2026-07-03,1,Débito,831.76,Artesano,Web,Entregado
2787,150,282,Puebla,2026-07-03,1,Débito,340.35,Artesano,Instagram,Entregado
2788,30,753,Xicotepec de Juárez,2026-07-03,1,Crédito,610.73,Marca IKAL,Instagram,En preparación
2789,92,351,Querétaro,2026-07-03,1,Crédito,548.16,Artesano,Web,Entregado
2790,34,136,Monterrey,2026-08-03,1,Crédito,1162.65,Artesano,Instagram,Entregado
2791,101,76,CDMX,2026-08-03,1,Débito,292.88,Artesano,Instagram,Entregado
2792,1,594,Pantepec,2026-08-03,2,Débito,663.46,Marca IKAL,WhatsApp,Entregado
2793,30,359,Xicotepec de Juárez,2026-08-03,1,Débito,610.73,Marca IKAL,Web,Enviado
2794,35,171,CDMX,2026-08-03,2,Crédito,494.16,Artesano,Instagram,Entregado
2795,137,476,CDMX,2026-08-03,1,Crédito,293.88,Artesano,Web,Entregado
2796,6,767,Toluca,2026-08-03,1,Crédito,240.8,Marca IKAL,Web,Entregado
2797,82,274,Guadalajara,2026-08-03,1,Crédito,170.22,Artesano,Instagram,Entregado
2798,8,362,Querétaro,2026-08-03,1,Débito,613.15,Marca IKAL,Web,Entregado
2799,74,659,Querétaro,2026-09-03,1,Crédito,829.73,Artesano,Instagram,Entregado
2800,40,400,Xicotepec de Juárez,2026-09-03,1,Débito,947.07,Artesano,Web,Entregado
2801,131,747,CDMX,2026-09-03,1,Débito,260.57,Artesano,Instagram,Entregado
2802,106,768,Querétaro,2026-09-03,1,Débito,211.88,Artesano,Web,Enviado
2803,11,370,Xicotepec de Juárez,2026-10-03,1,Débito,596.55,Marca IKAL,Web,Entregado
2804,108,291,Monterrey,2026-10-03,1,Crédito,322.45,Artesano,Facebook,Entregado
2805,79,544,Xicotepec de Juárez,2026-10-03,1,Débito,440.88,Artesano,Instagram,Entregado
2806,140,472,Querétaro,2026-03-11,1,Débito,1069.46,Artesano,Web,Entregado
2807,73,453,Querétaro,2026-11-03,1,Crédito,882.3,Artesano,Instagram,Entregado
2808,139,391,CDMX,2026-11-03,1,Débito,746.07,Artesano,Facebook,Entregado
2809,37,279,Guadalajara,2026-11-03,1,Crédito,366.58,Artesano,WhatsApp,Entregado
2810,104,662,Guadalajara,2026-11-03,1,Crédito,617.8,Artesano,Web,Entregado
2811,14,67,Guadalajara,2026-12-03,1,Crédito,681.09,Marca IKAL,Web,Cancelado
2812,99,458,Guadalajara,2026-12-03,2,Crédito,1124.3,Artesano,Web,Entregado
2813,134,638,CDMX,2026-12-03,1,Crédito,256.55,Artesano,Instagram,Entregado
2814,21,228,Guadalajara,2026-12-03,1,Crédito,796.09,Marca IKAL,Instagram,Entregado
2815,144,265,Querétaro,2026-03-13,1,Débito,1152.21,Artesano,Web,Entregado
2816,22,465,Xicotepec de Juárez,2026-03-13,1,Crédito,920.64,Marca IKAL,WhatsApp,Entregado
2817,125,690,Puebla,2026-03-14,1,Débito,384.12,Artesano,Instagram,Entregado
2818,104,327,Puebla,2026-03-15,2,Crédito,1235.6,Artesano,Facebook,Entregado
2819,136,431,Querétaro,2026-03-15,1,Crédito,631.33,Artesano,WhatsApp,Entregado
2820,3,767,Toluca,2026-03-16,1,Crédito,335.54,Marca IKAL,Web,Entregado
2821,144,73,Querétaro,2026-03-16,1,Débito,1152.21,Artesano,Web,Enviado
2822,29,118,Monterrey,2026-03-16,1,Crédito,875.71,Marca IKAL,Instagram,Enviado
2823,2,296,CDMX,2026-03-16,1,Crédito,1027.04,Marca IKAL,WhatsApp,Entregado
2824,122,485,Pantepec,2026-03-17,1,Crédito,650.54,Artesano,Instagram,Cancelado
2825,36,677,CDMX,2026-03-17,1,Débito,853.51,Artesano,Facebook,Enviado
2826,8,475,CDMX,2026-03-17,1,Débito,613.15,Marca IKAL,Web,Entregado
2827,135,757,Monterrey,2026-03-17,1,Crédito,366.54,Artesano,WhatsApp,Entregado
2828,75,464,CDMX,2026-03-17,1,Débito,333.06,Artesano,Web,Entregado
2829,24,707,Puebla,2026-03-17,1,Crédito,276.07,Marca IKAL,Web,Entregado
2830,28,62,Toluca,2026-03-17,1,Crédito,460.81,Marca IKAL,Facebook,Entregado
2831,93,738,Monterrey,2026-03-18,1,Crédito,944.22,Artesano,Facebook,Entregado
2832,53,229,Toluca,2026-03-18,1,Débito,925.01,Artesano,Facebook,Entregado
2833,39,499,Querétaro,2026-03-19,2,Crédito,546.9,Artesano,Web,Entregado
2834,47,428,Toluca,2026-03-19,1,Débito,673.74,Artesano,Web,Entregado
2835,43,401,Monterrey,2026-03-19,1,Débito,702.13,Artesano,Web,Enviado
2836,137,571,Puebla,2026-03-19,1,Débito,293.88,Artesano,Web,Enviado
2837,13,274,Guadalajara,2026-03-20,1,Crédito,249.47,Marca IKAL,WhatsApp,Entregado
2838,110,97,CDMX,2026-03-21,1,Débito,474.43,Artesano,WhatsApp,Entregado
2839,30,663,Puebla,2026-03-21,1,Débito,610.73,Marca IKAL,Web,Entregado
2840,10,468,Toluca,2026-03-21,1,Débito,979.72,Marca IKAL,Facebook,Cancelado
2841,45,185,Xicotepec de Juárez,2026-03-21,1,Crédito,276.8,Artesano,Web,Entregado
2842,117,62,Toluca,2026-03-21,1,Débito,363.58,Artesano,Instagram,Entregado
2843,40,161,Puebla,2026-03-21,1,Débito,947.07,Artesano,Instagram,Enviado
2844,14,741,CDMX,2026-03-22,1,Débito,681.09,Marca IKAL,Web,Entregado
2845,22,795,Toluca,2026-03-23,1,Crédito,920.64,Marca IKAL,Web,Entregado
2846,47,694,Monterrey,2026-03-23,1,Débito,673.74,Artesano,WhatsApp,Enviado
2847,63,368,Xicotepec de Juárez,2026-03-23,1,Débito,491.36,Artesano,Instagram,Entregado
2848,8,430,Puebla,2026-03-23,1,Débito,613.15,Marca IKAL,Web,En preparación
2849,120,101,Puebla,2026-03-23,1,Crédito,800.11,Artesano,Instagram,Entregado
2850,81,60,Querétaro,2026-03-23,2,Crédito,476.5,Artesano,Instagram,En preparación
2851,15,67,Guadalajara,2026-03-23,2,Crédito,1410.22,Marca IKAL,Facebook,Entregado
2852,23,658,Puebla,2026-03-24,1,Crédito,1049.71,Marca IKAL,Web,Entregado
2853,7,305,Puebla,2026-03-24,1,Crédito,732.86,Marca IKAL,Instagram,Entregado
2854,144,717,CDMX,2026-03-24,1,Crédito,1152.21,Artesano,Facebook,Entregado
2855,92,653,CDMX,2026-03-25,1,Débito,548.16,Artesano,Web,Entregado
2856,51,531,Monterrey,2026-03-25,1,Débito,136.01,Artesano,Web,Entregado
2857,71,646,Querétaro,2026-03-25,1,Débito,322.99,Artesano,Web,En preparación
2858,102,502,Monterrey,2026-03-25,1,Débito,813.91,Artesano,Web,Entregado
2859,74,191,Xicotepec de Juárez,2026-03-25,1,Débito,829.73,Artesano,Facebook,Entregado
2860,56,156,Monterrey,2026-03-26,1,Crédito,1256.29,Artesano,Instagram,Entregado
2861,70,305,Puebla,2026-03-26,1,Débito,726.27,Artesano,Instagram,Entregado
2862,35,468,Toluca,2026-03-26,1,Débito,247.08,Artesano,Web,Enviado
2863,27,671,Pantepec,2026-03-27,1,Crédito,407.42,Marca IKAL,Web,Entregado
2864,80,117,CDMX,2026-03-27,1,Crédito,1215.13,Artesano,Facebook,Entregado
2865,76,137,CDMX,2026-03-27,1,Débito,208.38,Artesano,Web,Enviado
2866,27,464,CDMX,2026-03-28,1,Crédito,407.42,Marca IKAL,Web,Entregado
2867,40,18,Querétaro,2026-03-28,1,Débito,947.07,Artesano,Web,Entregado
2868,28,509,Querétaro,2026-03-28,1,Crédito,460.81,Marca IKAL,Instagram,Entregado
2869,136,554,Guadalajara,2026-03-29,1,Débito,631.33,Artesano,Instagram,Entregado
2870,43,7,Monterrey,2026-03-29,1,Débito,702.13,Artesano,WhatsApp,Entregado
2871,112,712,CDMX,2026-03-29,2,Débito,289.5,Artesano,Web,Enviado
2872,10,504,Querétaro,2026-03-29,1,Débito,979.72,Marca IKAL,Web,Entregado
2873,6,161,Puebla,2026-03-30,2,Débito,481.6,Marca IKAL,Web,Entregado
2874,13,685,Puebla,2026-03-30,1,Débito,249.47,Marca IKAL,Web,En preparación
2875,58,68,Toluca,2026-03-30,1,Débito,214.83,Artesano,Web,Entregado
2876,98,548,Toluca,2026-03-30,1,Crédito,151.34,Artesano,WhatsApp,Entregado
2877,115,380,Guadalajara,2026-03-30,1,Débito,191.4,Artesano,Web,Enviado
2878,75,582,CDMX,2026-03-30,1,Débito,333.06,Artesano,Facebook,Entregado
2879,4,707,Puebla,2026-03-30,1,Débito,1124.79,Marca IKAL,Facebook,Enviado
2880,20,110,Puebla,2026-03-30,1,Crédito,1250.45,Marca IKAL,Facebook,Entregado
2881,123,751,Puebla,2026-03-30,1,Crédito,250.94,Artesano,Web,Enviado
2882,103,174,Toluca,2026-03-31,1,Crédito,705.17,Artesano,Web,Enviado
2883,80,411,Puebla,2026-03-31,1,Débito,1215.13,Artesano,Facebook,Entregado
2884,71,425,CDMX,2026-03-31,1,Débito,322.99,Artesano,Web,Entregado
2885,134,607,Monterrey,2026-01-04,1,Crédito,256.55,Artesano,Facebook,Entregado
2886,60,303,Puebla,2026-01-04,1,Débito,1057.06,Artesano,Web,Entregado
2887,75,687,Guadalajara,2026-01-04,1,Débito,333.06,Artesano,Web,Entregado
2888,138,19,Xicotepec de Juárez,2026-01-04,2,Débito,813.72,Artesano,Instagram,Entregado
2889,134,198,CDMX,2026-01-04,2,Crédito,513.1,Artesano,WhatsApp,Entregado
2890,73,338,Monterrey,2026-02-04,1,Crédito,882.3,Artesano,Instagram,Entregado
2891,106,405,Puebla,2026-02-04,1,Débito,211.88,Artesano,Facebook,Entregado
2892,85,7,Monterrey,2026-02-04,1,Débito,648.37,Artesano,Facebook,Entregado
2893,66,172,Toluca,2026-02-04,1,Débito,700.75,Artesano,Instagram,Entregado
2894,98,79,Monterrey,2026-02-04,1,Débito,151.34,Artesano,Instagram,Entregado
2895,18,742,CDMX,2026-04-03,2,Débito,300.9,Marca IKAL,Instagram,Enviado
2896,51,246,Pantepec,2026-03-04,2,Crédito,272.02,Artesano,Web,Entregado
2897,29,78,Xicotepec de Juárez,2026-03-04,2,Crédito,1751.42,Marca IKAL,Instagram,En preparación
2898,18,430,Puebla,2026-03-04,2,Crédito,300.9,Marca IKAL,Instagram,Entregado
2899,7,361,Xicotepec de Juárez,2026-04-03,1,Crédito,732.86,Marca IKAL,Instagram,Enviado
2900,138,570,Pantepec,2026-03-04,1,Crédito,406.86,Artesano,Instagram,Entregado
2901,51,108,Querétaro,2026-04-04,1,Crédito,136.01,Artesano,Instagram,Entregado
2902,103,468,Toluca,2026-04-04,1,Débito,705.17,Artesano,Web,Enviado
2903,89,155,Guadalajara,2026-04-04,1,Crédito,1293.32,Artesano,Instagram,Entregado
2904,141,715,Guadalajara,2026-04-04,1,Débito,228.97,Artesano,Instagram,Entregado
2905,21,69,Monterrey,2026-04-04,1,Débito,796.09,Marca IKAL,Instagram,Entregado
2906,110,251,Monterrey,2026-05-04,1,Crédito,474.43,Artesano,Facebook,Entregado
2907,136,477,Puebla,2026-06-04,1,Crédito,631.33,Artesano,Web,Entregado
2908,55,2,Toluca,2026-06-04,1,Débito,1390.99,Artesano,WhatsApp,Entregado
2909,12,326,Toluca,2026-06-04,1,Crédito,1049.0,Marca IKAL,Web,Entregado
2910,25,702,Xicotepec de Juárez,2026-06-04,1,Crédito,198.82,Marca IKAL,Web,Entregado
2911,105,543,Monterrey,2026-04-06,1,Crédito,600.84,Artesano,Web,Entregado
2912,12,442,Xicotepec de Juárez,2026-06-04,1,Crédito,1049.0,Marca IKAL,Web,Entregado
2913,98,573,CDMX,2026-06-04,2,Crédito,302.68,Artesano,Instagram,Entregado
2914,137,370,Xicotepec de Juárez,2026-07-04,1,Débito,293.88,Artesano,Web,Enviado
2915,22,449,Xicotepec de Juárez,2026-07-04,1,Crédito,920.64,Marca IKAL,Web,Enviado
2916,17,458,Guadalajara,2026-04-07,1,Crédito,136.2,Marca IKAL,Web,Entregado
2917,38,688,Monterrey,2026-07-04,1,Débito,286.01,Artesano,Web,Entregado
2918,99,123,Querétaro,2026-04-07,1,Débito,562.15,Artesano,WhatsApp,Enviado
2919,92,458,Guadalajara,2026-08-04,1,Débito,548.16,Artesano,Instagram,Cancelado
2920,68,418,CDMX,2026-08-04,1,Crédito,335.5,Artesano,Web,Entregado
2921,37,257,CDMX,2026-08-04,1,Débito,366.58,Artesano,Instagram,Cancelado
2922,54,176,Guadalajara,2026-08-04,1,Crédito,916.64,Artesano,Instagram,En preparación
2923,55,52,Monterrey,2026-08-04,2,Débito,2781.98,Artesano,Web,Enviado
2924,131,771,Querétaro,2026-09-04,1,Crédito,260.57,Artesano,Facebook,Entregado
2925,42,503,Xicotepec de Juárez,2026-09-04,1,Débito,855.52,Artesano,Web,Entregado
2926,121,212,Xicotepec de Juárez,2026-09-04,1,Débito,399.39,Artesano,Web,En preparación
2927,71,33,Guadalajara,2026-09-04,1,Crédito,322.99,Artesano,Instagram,Enviado
2928,67,257,CDMX,2026-09-04,1,Débito,936.66,Artesano,Instagram,Entregado
2929,16,355,CDMX,2026-09-04,1,Crédito,885.45,Marca IKAL,Facebook,Entregado
2930,39,35,Querétaro,2026-10-04,1,Crédito,273.45,Artesano,WhatsApp,Entregado
2931,132,313,Monterrey,2026-11-04,2,Débito,2427.92,Artesano,Web,Entregado
2932,17,393,CDMX,2026-11-04,1,Débito,136.2,Marca IKAL,Web,Entregado
2933,36,735,Monterrey,2026-11-04,1,Débito,853.51,Artesano,Instagram,Entregado
2934,141,721,CDMX,2026-12-04,1,Crédito,228.97,Artesano,WhatsApp,Enviado
2935,60,496,Guadalajara,2026-12-04,1,Crédito,1057.06,Artesano,Facebook,En preparación
2936,28,92,Xicotepec de Juárez,2026-12-04,1,Débito,460.81,Marca IKAL,Web,Entregado
2937,67,200,Toluca,2026-12-04,1,Débito,936.66,Artesano,Web,Cancelado
2938,25,438,CDMX,2026-12-04,1,Crédito,198.82,Marca IKAL,Web,En preparación
2939,137,658,Puebla,2026-04-13,1,Débito,293.88,Artesano,Web,Cancelado
2940,9,64,CDMX,2026-04-13,1,Crédito,942.9,Marca IKAL,Instagram,Entregado
2941,104,472,Querétaro,2026-04-13,1,Crédito,617.8,Artesano,Web,Entregado
2942,41,69,Monterrey,2026-04-13,2,Crédito,619.22,Artesano,WhatsApp,Enviado
2943,143,817,Guadalajara,2026-04-13,1,Débito,1019.49,Artesano,WhatsApp,Enviado
2944,133,215,Toluca,2026-04-13,1,Crédito,630.44,Artesano,Web,Enviado
2945,81,289,CDMX,2026-04-14,1,Crédito,238.25,Artesano,Web,Entregado
2946,145,121,Pantepec,2026-04-14,1,Crédito,312.51,Artesano,Web,Entregado
2947,128,812,CDMX,2026-04-14,1,Débito,1349.46,Artesano,Instagram,Entregado
2948,150,538,Puebla,2026-04-15,1,Débito,340.35,Artesano,WhatsApp,Enviado
2949,63,346,Guadalajara,2026-04-15,1,Débito,491.36,Artesano,Instagram,Entregado
2950,75,293,Monterrey,2026-04-15,1,Débito,333.06,Artesano,Instagram,Entregado
2951,56,458,Guadalajara,2026-04-15,1,Débito,1256.29,Artesano,Instagram,Cancelado
2952,128,705,CDMX,2026-04-15,2,Crédito,2698.92,Artesano,Instagram,Entregado
2953,102,62,Toluca,2026-04-16,1,Débito,813.91,Artesano,Web,Enviado
2954,36,518,Guadalajara,2026-04-17,1,Crédito,853.51,Artesano,Facebook,Entregado
2955,20,198,CDMX,2026-04-17,1,Crédito,1250.45,Marca IKAL,Web,Entregado
2956,142,547,Puebla,2026-04-18,2,Débito,1577.24,Artesano,Web,Entregado
2957,18,231,Xicotepec de Juárez,2026-04-18,1,Débito,150.45,Marca IKAL,Instagram,Enviado
2958,67,795,Toluca,2026-04-18,1,Débito,936.66,Artesano,Web,Enviado
2959,1,345,Toluca,2026-04-18,1,Débito,331.73,Marca IKAL,WhatsApp,Cancelado
2960,48,797,Puebla,2026-04-18,1,Crédito,126.79,Artesano,Web,En preparación
2961,132,174,Toluca,2026-04-18,1,Débito,1213.96,Artesano,WhatsApp,Entregado
2962,8,513,CDMX,2026-04-18,1,Débito,613.15,Marca IKAL,Web,Entregado
2963,27,768,Querétaro,2026-04-18,1,Débito,407.42,Marca IKAL,Web,En preparación
2964,29,509,Querétaro,2026-04-19,1,Crédito,875.71,Marca IKAL,Instagram,Entregado
2965,82,568,Xicotepec de Juárez,2026-04-19,1,Débito,170.22,Artesano,Instagram,Entregado
2966,51,564,CDMX,2026-04-20,1,Débito,136.01,Artesano,Instagram,Enviado
2967,138,314,Guadalajara,2026-04-20,1,Crédito,406.86,Artesano,WhatsApp,Entregado
2968,10,647,Puebla,2026-04-20,2,Débito,1959.44,Marca IKAL,Web,Entregado
2969,140,345,Toluca,2026-04-20,1,Débito,1069.46,Artesano,Facebook,En preparación
2970,136,646,Querétaro,2026-04-20,2,Débito,1262.66,Artesano,Web,Entregado
2971,51,12,Puebla,2026-04-21,2,Débito,272.02,Artesano,Instagram,Entregado
2972,95,421,CDMX,2026-04-21,1,Débito,865.46,Artesano,Web,Cancelado
2973,79,44,Monterrey,2026-04-21,1,Débito,440.88,Artesano,WhatsApp,Entregado
2974,114,135,Querétaro,2026-04-21,1,Débito,215.05,Artesano,Facebook,Entregado
2975,135,42,CDMX,2026-04-21,1,Crédito,366.54,Artesano,Instagram,Entregado
2976,14,567,Querétaro,2026-04-21,1,Débito,681.09,Marca IKAL,Facebook,Entregado
2977,63,35,Querétaro,2026-04-21,1,Crédito,491.36,Artesano,Instagram,Entregado
2978,62,301,Pantepec,2026-04-21,1,Crédito,538.39,Artesano,Instagram,Entregado
2979,150,798,Pantepec,2026-04-22,1,Débito,340.35,Artesano,Web,Entregado
2980,133,307,Guadalajara,2026-04-22,1,Débito,630.44,Artesano,Facebook,Entregado
2981,11,437,Toluca,2026-04-22,1,Débito,596.55,Marca IKAL,Instagram,Entregado
2982,56,781,Guadalajara,2026-04-22,1,Débito,1256.29,Artesano,Instagram,Cancelado
2983,140,788,CDMX,2026-04-22,1,Crédito,1069.46,Artesano,Instagram,Entregado
2984,105,59,Pantepec,2026-04-22,1,Crédito,600.84,Artesano,Web,Enviado
2985,95,435,Querétaro,2026-04-23,1,Crédito,865.46,Artesano,Web,Entregado
2986,59,795,Toluca,2026-04-23,1,Crédito,396.48,Artesano,Facebook,Entregado
2987,150,565,CDMX,2026-04-23,2,Crédito,680.7,Artesano,Web,Entregado
2988,121,680,CDMX,2026-04-24,1,Crédito,399.39,Artesano,Instagram,Enviado
2989,31,398,Monterrey,2026-04-24,1,Débito,301.84,Artesano,Web,Enviado
2990,66,94,Querétaro,2026-04-24,1,Crédito,700.75,Artesano,Web,Entregado
2991,146,181,Pantepec,2026-04-24,1,Crédito,299.41,Artesano,WhatsApp,Enviado
2992,112,771,Querétaro,2026-04-24,1,Débito,144.75,Artesano,Instagram,Entregado
2993,1,257,CDMX,2026-04-25,1,Crédito,331.73,Marca IKAL,Facebook,En preparación
2994,125,626,Puebla,2026-04-25,1,Débito,384.12,Artesano,Instagram,Entregado
2995,34,593,CDMX,2026-04-25,1,Crédito,1162.65,Artesano,Web,Entregado
2996,101,270,Toluca,2026-04-25,2,Débito,585.76,Artesano,Facebook,En preparación
2997,70,116,Monterrey,2026-04-26,2,Débito,1452.54,Artesano,Web,Entregado
2998,20,238,Puebla,2026-04-26,1,Crédito,1250.45,Marca IKAL,Web,Entregado
2999,23,18,Querétaro,2026-04-26,2,Débito,2099.42,Marca IKAL,Facebook,Entregado
3000,74,310,Pantepec,2026-04-26,1,Crédito,829.73,Artesano,Facebook,Enviado
3001,84,51,Guadalajara,2026-04-26,1,Débito,176.32,Artesano,Web,Entregado
